name,date,rating,content
寺澤麻由,2020年2月5日,5,いろんな曲が、聞ける！ 他のアプリを使っていても、曲が聞けるから良い！！！！
Mei Manapat,2020年3月7日,2,曲の種類は豊富だけどオフラインで聞けないしダウンロードするとこが見当たらない
野獣先輩,2020年4月11日,1,ダウンロード押しても0%がずっと続きオフラインで聞けないのでだめですねこれ
Mr. K,2020年2月16日,5,曲がダウンロードすればオフラインで聞けて、SIM無しの人は超便利
岩永有未,2020年2月15日,5,電源を消してても聞けるし、 オフラインでも聞けるってのが最高！
"A , M",2020年2月1日,2,音割れやばい 改善して欲しい えっ、これ自分だけですか？
nao nao,2020年4月3日,5,ようやくたどり着いたアプリ。停止した場所を記憶して欲しいです！
ばばあばば,2020年1月26日,5,ずっとエラーが起きてたのでこの不具合に対応してくれて嬉しいです
RAMPAGE大好き陣君,2020年2月8日,5,とても使いやすいです！ でも公式のチャンネルの曲を入れてください！
パタ太郎,2020年2月15日,5,音質も良くてアプリを閉じても再生できるのでとても気に入りました⭐
excution thefun!,2020年2月7日,1,ダウンロードされないバグでてません？これだと動画サイトみてるのと変わらないですよ？
まろやか抹茶,2020年3月14日,5,ほとんどの曲がある！ 毎日使わさせてもらってます！
山田夏楠,2020年3月16日,1,突然ダウンロードした曲をプレイリストに追加しようとすると問題が発生したと表示されるようになった
小林彩曖美,2020年1月28日,5,ダウンロードした後はオフラインで音楽が聴けるのでとてもいいです！
坂本厚二,2020年3月26日,5,いつでも聞けて何回でも聞けて大満足です
久野磨由美,2020年4月5日,3,オフラインでもできるって書いてあるけど音楽がながれませんでした…
natsu N.,2020年1月29日,5,ダウンロード出来るようになってホントに最高！！！ 他のアプリには無いのが聞けるから良き♪
炙りカルビ,2020年1月29日,5,電源OFFでも音楽がなってくれるので良いですねぇ！
セーコトヨシマ,2020年4月3日,5,このアプリて毎日更新するんですか!?教えて下さい?すごいこのアプリ最高です!いい音楽が沢山検索すればすぐ出てくるから最高です!★５個✌‍✌️
メンヘラのミヤ,2020年3月6日,3,あの小さい画面出てこなかったのに出てくるようになってウザイそれ消したら星5
きくちレオッチ,2020年1月26日,5,神運営まじで！ エラー発生しまくってから1週間近くでそく修正‼️
MIHO KARASAWA,2020年2月15日,5,いろんな音楽が検索できて、自分の好きな曲がすぐ聞けて、聞くのが楽しい
夢野助中村,2020年3月2日,3,使いがっては良いけどYou Tubeで使われてるのが多いですね
鎌内良裕,2020年4月11日,4,スムーズに動作します。広告多め。
MNDJたろう,2020年1月26日,5,最近待て音楽インストール出来なかったんですけどさっき更新が来て出来たので出来なかったらやってみて下さいYouTubeの動画や音楽が見れたり聞けたり出来るのでとてもオススメです
そうじ三嶋,2020年2月3日,3,プレイリストに追加できない しようとするとアプリが再起動する 何をやっても同じです
藤原誠,2020年4月6日,3,たまにホーム画面に戻るのは、私だけでしょうか。
岡部悦子,2020年4月18日,4,使い方が簡単で、初心者にはうれしい。
マナマナ,2020年3月26日,3,たまに聞けなくなる。画質が悪い。
エビチリ。,2020年1月30日,1,追加としか出なくて、保存ができない。もうひとつの端末ではできたのに。
minami,2020年3月27日,5,使いやすいです！お金もかからないしいいと思います！
uta ARMY,2020年4月5日,1,ダウンロードする画面が出てこなくなった。 全くダウンロードできない
ポコ太郎,2020年4月8日,1,アプリのタスクは落としてるし、通知を何度消してもunknownで勝手に表示されて不愉快
陰キャ系youtuberマキュウリー,2020年4月11日,3,ダウンロードが不安定です。 改善をお願いします。 出来たり出来なかったりします…
高山よっちゃんʕ•̫͡•ʔ,2020年4月8日,3,もうダウンロード出来なくなった。このアプリ終わってます。オフラインじゃなくてもいい人だけ用のアプリです
