name,date,rating,content,like
明山玲,2019年12月17日,3,たくさん曲を聞けるのが嬉しいし、楽しいんですが、途中で広告が入るのと、スリープ設定が短いというのが…正直不満。後、更新前にお気に入りしてたプレイリストがなくなったのも…　まあ、容量制限調整なんでしょうけど。,13
TKO koji,2019年12月25日,1,ほぼプレイヤーではない。 うたパス立ち上げないとプレイヤーの機能果たさないしLISMOだったときは完全単独プレイヤーとして機能してたものが完全に皆無。 カラオケ機能もないしうたパスの楽曲で再生すると曲送りはできても曲戻しはできない。 歌詞がでるのはありがたいが根本的なユーザーの要望を全て無視した環境。 これだけLISMOに戻して欲しいユーザーがいるのに全く対応しない傲慢さが☆０に等しい。 できればマイナス評価つけたい。,62
素人まいく,2020年1月16日,2,月額払って聴き放題聴いてるがただ聴く分にはいい。 ただ、この曲聴いてみませんか？と広告みたいに上にちょくちょく出てくるのが不快。 無料で使ってて出てくるならまだしも有料で使ってんだ、そういうのいらねえ。 そして検索がめんどくさい,7
まっつー787,2020年3月1日,1,MY歌保存した曲が突然消えるの いい加減何とかしてください,2
弘一大滝,2019年12月25日,1,他の方もありましたが、LISMOに戻して欲しい 11月に機種変更したら、LISMO時代のライブラリが表示されなくなった。 返してほしい。 ライブラリが見にくい。使いにくい。 次の日に続きを聴こうとしたら、時々いちいちアプリを開かないと聞けないときがありイライラする このアプリの聴き放題の機能使わないので マジLISMOがいい。,38
山田勇,2020年4月5日,4,懐かしい歌が聴かれて良かったです。,2
翔天城,2019年11月22日,1,LISMO付きうたパスの時は、そのLISMOプレイヤーで再生できていた、auケータイ時代に購入した着うたフルが表示されない。 表示されない楽曲の表示をタップしても、その中の本の一部しか表示されない。 問い合わせにメールしても、LISMOは無くなりましたとしか返答されず要領を得ない。 LISMO無くなったのは仕方なくても、そのLISMOプレイヤーでは表示され再生できていた楽曲はちゃんと全て表示されるようにしてほしい。,31
しょうたたがみ,2019年12月22日,1,3日に一度くらいダウンロードした曲が全部消える。 その都度再ダウンロードめんどくさい、ヘルプにも該当する項目がなくこちらからこういう症状が出ていると報告もできない マジめんどくさい、運営さんなんとかこれを見て対策をして。,18
黒衣ロッテン,2020年1月11日,1,一曲リピートにしてるのに一定の操作で解除して使いづらい。せめてそのあたりわかりやすく設定できるようにしといてほしい。あと歌詞設定しても閉じると忘れるの意味がわからない。ちゃんと固定してほしい。星1つすらつけるの惜しく思う。,18
千春,2019年11月19日,1,スマパスプレミアムの人は聴き放題になると聞いてアプリ覗いたら視聴しかできないんだけど？ それ以上聞くならマイ歌保存しろと出るけど、しようとするなら有料会員の画面になる。 どゆこと？？聴き放題って視聴がってこと？ なめてんのかよ。 ホントに最近auのサービス手抜きばっかり。 LISMOも使えなくなったしな。 LISMO戻せよ。,38
中島典子,2019年12月6日,1,Bluetoothで自動再生できない。 問い合わせメールは送信完了してるのに１週間経っても反応なし。 +メッセージにしても、大手キャリアが作ってるアプリって、どうしてこうもポンコツなのでしょう。 直ちに改善してほしい。,32
内池徹,2020年1月20日,5,価格設定も動作も音質も聴き手の環境が整ってれば言うことなしです。同類のプレーヤーは数多く有りますが、自分にはうたパスの操作性や視点が一番合っています。,36
クライン,2020年1月6日,2,楽曲によって歌詞の反映されない楽曲がある。 例)一つのアルバムのトラック数が10曲だとしたら歌詞が反映されるのは10曲中5曲という感じ。これだったらどちらかに統一して欲しい。そして歌詞の向上をして欲しい,6
みみ,2019年11月21日,1,スマートパスプレミアムは、聴き放題とのことだが、認定が、スマートパス会員と出てしまい、全く聴けず。 嘘ばっかりのauです。 最近、3太郎の日も何ももらえないし、もうやめようと思う。,20
vi vi,2020年2月15日,1,LISMOを返してほしい。ただそれだけ。 うたパス自体は使いづらすぎてクソアプリ,6
まぁ,2020年3月9日,5,いつも良く聴いてます！,2
tommy tommy,2019年12月31日,1,音楽プレイヤーに関して。 古ーーいスマホから機種変したから今更でしょうが、以前のLISMOのの使い勝手の良さをしみじみ実感しています。 うたパスも慣れたらきっと、と、思ってましたがやはり旧LISMOのほうが使えましたね。,13
