,review,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply
273,308,佐藤ゆま,2019年4月15日,4,まあ良い,
274,309,西尾吉雄,2019年3月2日,5,いいおもい,
275,310,Googleユーザー,2018年12月5日,4,使い分から,
276,311,舘川輝昭,2019年2月8日,3,好み選曲,
277,312,Googleユーザー,2019年1月11日,2,運営リスト聞き選択,
278,313,孝徳浦野,2019年4月15日,1,リスモ嫌い,
279,314,Googleユーザー,2019年2月14日,1,画面よい,
280,315,濱田紀子,2018年12月17日,5,家事たのしん,
281,316,上間麻衣子,2019年4月23日,4,さく←」←」←」」」」」←^＼^＼＼＼,
282,317,飛内梓,2019年4月7日,4,せれ,
283,318,Googleユーザー,2018年12月14日,5,使え,
284,319,Googleユーザー,2019年1月6日,4,好き音楽聴ける良い,
285,321,Googleユーザー,2019年1月9日,3,いつも楽しみ聞い,
286,322,若本昌平,2019年4月18日,5,磐梯山(￣▽￣田沼;)何で優しく,
287,324,平野正雄,2019年4月16日,5,楽しく聴か,
288,325,1248 aimo,2019年4月15日,1,以前購入忘れもう取っ課金られ購入ダウンロードすもう購入?』親切案内不親切使い100高くただぼっくりレベル不信不満ある無駄通知早急対応通知停止お願いあとdocomo調子乗っサービス対応態度悪くなっ20au名前変わるIDOau使っそれauなっここ金儲け主義なりサービス対応)...全文表示以前購入忘れもう取っ課金られ購入ダウンロードすもう購入?』親切案内不親切使い100高くただぼっくりレベル不信不満ある無駄通知早急対応通知停止お願いあとdocomo調子乗っサービス対応態度悪くなっ20au名前変わるIDOau使っそれauなっここ金儲け主義なりサービス対応落ちau不満MNP予定かなり大人見た目童顔態度悪い店員余計au不満,
289,326,正廣大平,2019年3月19日,4,仲間いい,
290,327,伊藤幸宏,2018年11月9日,1,皆さんおっしゃる通りせっかくマイリスト消え購入楽曲消えしようが購入しよ,
291,328,押川清香,2018年11月12日,2,LISMO統合仕方使っ本当に使い楽曲購入画面プレーヤー同居画面見にくいウィジェット操作悪いLISMOプレーヤー作ら仕様OK出し音楽スマ聞か思いLISMOプレーヤー使える思っするアプリ,
292,329,秋月翡翠,2019年4月21日,1,なんで使い筆頭うたパス主体LISMOとうたパス分けユーザ自由選択でき逆だっよかっLISMOアップデート長年これ細かく作っプレイリスト全て消滅詳しく確認プレイリスト画面開こする問題起き終了強制終了楽曲再生ままなり15データ全部最初作り直しもうある全曲リストひとつひとつLISMOLISMO返しシンプル使い...全文表示使い筆頭うたパス主体LISMOとうたパス分けユーザ自由選択でき逆だっよかっLISMOアップデート長年これ細かく作っプレイリスト全て消滅詳しく確認プレイリスト画面開こする問題起き終了強制終了楽曲再生ままなり15データ全部最初作り直しもうある全曲リストひとつひとつLISMOLISMO返しシンプル使い長年ずっと重宝LISMO返し,
293,330,BABA QUALITY,2018年11月17日,2,au使っ音楽ダウンロードアプリいく仕方使っ使い勝手凄く悪い楽曲何故か入る場合ある削除出来削除ボタン上下移動カーソル近い間違っ移動非常使いストレスたまり,
294,331,Ma Ni,2018年11月17日,2,機種LISMO変わっ使いアプリ悪いわかり入れ名前文字化けなっうまく入っバックアッププレイリストちゃんと復元でき悪いLISMO出来手間せめてショートカットなん作ら,
295,332,Googleユーザー,2019年3月26日,1,新曲遅い,
296,333,光男橋本,2019年4月13日,5,自分聴くいい,
297,334,Googleユーザー,2019年1月20日,5,ランニングソングあっ,
298,335,Googleユーザー,2018年12月26日,5,いい感じ(*^ーﾟクッﾞ,
299,337,抹茶,2018年12月15日,1,LIVE映像見よ思っ見れる映像見れ見れ沢山見るもっとサーバー改善無料配信そこでき思う一大イベント映像ちゃんと最初最後見れるもうLIVE今年終わっアンインストールもう二度とインストール,
300,338,TO Ｍｉ,2018年11月21日,2,ライブラリー自分SD聞いアルバム再生設定勝手ランダムなっ順番再生出来設定変える分から以前リスモ使い易かっ,
301,339,Googleユーザー,2018年12月15日,1,言いただクソアプリMAMALIVE入れ繋がら10画像繋がっいい真っ暗なっタブレットいれ試しそちら時間無駄アプリ使い,
302,340,ミニミキ,2018年11月12日,2,去年アルバム全曲ダウンロード全曲無くなっ問い合わせ購入返っお金出しダウンロード,
303,341,渡辺雄大,2018年12月24日,1,クォーテーションFGTXIAしたお,
304,342,Googleユーザー,2018年12月2日,5,音楽聴ける最高,
305,343,Y-ma,2019年3月30日,1,LISMOSDカード本体ストレージ移動最近購入楽曲なくなり機種換えする集め非常困りふざけ集め大事,
306,344,かぁおドワモエ,2018年11月25日,3,買っダウンロード仕方わから,
307,345,Googleユーザー,2018年12月3日,5,大変気にいっ,
308,347,Googleユーザー,2019年1月24日,5,いつも楽しく聞か,
309,348,Googleユーザー,2018年11月17日,4,援隊声援歌詞何で出来無い調べ付いリクエスト貰え無けれひとつ下げ,
310,349,勝利竹山,2019年2月2日,3,歌詞変化あっカラオケ覚える参考きちんと合わせ変わる意味,
311,350,Googleユーザー,2018年12月12日,5,登録手続き簡単いい,
312,351,aya honda,2018年11月29日,1,要ら機能充実する更新更新本当にただギガ泥棒通信制限本当にする結局オフラインプレイヤー入れ無い不便うたぱすやめようと思う,
313,352,筒井達也,2018年11月20日,1,プレイヤーLISMO開けなりガラケー時代とり貯めほぼ聞けなっ最低ある改悪するさわん,
314,353,Googleユーザー,2018年10月8日,2,プレイヤー最低限ギャップレス再生アルバム表示種類指定出来る歌詞出せる必要最低限機能ない残念LISMO知っ憤り感じプレイヤー優秀利用増える思い,
315,354,深琴,2018年11月26日,2,ずっとau使っうたパスなっ使いなっ思うこれスマ機種変え,
316,355,Googleユーザー,2019年3月20日,3,使い思い,
317,356,Googleユーザー,2018年11月12日,1,歌詞検索多い最近20登録40登録残念,
318,357,泉卓哉,2018年12月23日,5,好き聞き聞く出来る好きアーティスト歌い手聞ける良い失礼,
319,359,土田美穂,2019年1月4日,5,楽しま,
320,360,hyne zero,2018年11月4日,1,インストール更新開く選択出来使わアンインストールできゴミ使わ必要ないゴミ害悪捨てるでき放射能廃棄厄介使え迷惑極まりない開発簡単レビュー本来一つつけ無用長物,
321,361,坂本博昭,2018年12月25日,5,初めてよく分かり,
322,362,ゆた,2018年9月14日,1,アーティスト大文字小文字識別するストア購入楽曲リスト大変気持ち悪いLISMOプレイヤー使い勝手よかっ残念,
323,363,Googleユーザー,2018年11月9日,1,SDカード楽曲反映スマートフォン動画表示する方法ないLISMO比べ使い勝手今後使お思え,
324,364,Googleユーザー,2019年3月30日,1,以前LISMO購入うたパス入ら聴け入っいらメール来るめんどくさい聴け退会!!!,
325,365,shinocchi A,2018年11月4日,3,ラジオ機能追加使っバナー場合最新バージョンアップデートしろ言うGoogleplay来る最新アップデートないいうすれいい???,
326,366,mmo NAGA,2018年9月28日,1,LISMO時代格段使い戻す分離ユーザー求めシンプル使い便利良い機能盛り込み落ち不便なる本末転倒,
327,367,Googleユーザー,2018年9月22日,2,試し好きアーティスト検索目当て見つから男性アーティスト検索女性アーティスト含めヒットするジャンルPOP検索洋楽ジャズ一緒ヒットする検索機能意味ある感じ載せるない人気ない,
328,368,三島慧菜,2018年11月1日,1,10下旬プレイリスト消え以前同様あり対象遅かっプレイリスト作成するなる手間利用控えさせ,
329,369,ZEN Gemini,2018年10月21日,3,アプリMusicStoreアプリ別々なっ意味分からau云う多いMusicPlayer使い,
330,371,masahiko yamada,2018年11月18日,1,うたぱすリスモ時代不具合なかっアップデート多分)、ブチブチノイズ入るなっ削除,
331,372,伊藤裕貴,2018年11月26日,1,使いすぎる,
332,373,阿部京子,2019年3月21日,1,LISMO返しずーっと使っ使い勝手悪い消し良かっ,
333,374,Googleユーザー,2018年10月16日,3,アップデートSNS通知来る止まっなり今回アップデート変わる思いアップデート変わら止まるアプリ開きかける大変改善お願い書いレビュー改善,
334,376,yuki ・,2018年11月4日,1,MAMA投票するパスコード入力弾かtwitter検索正確入力かかわら弾か沢山いるなっ,
335,377,牛田阿沙栄,2018年9月23日,4,指定覚えないプレイリスト勝手再生タップ再生不具合修正お願いあと再生履歴消し出来良い,
336,378,Googleユーザー,2018年10月1日,2,ダウンロード仕方あり混乱するごちゃごちゃ全体見づらく仕方通信速度落ち使えダウンロードする使え,
337,379,Googleユーザー,2018年11月2日,3,せっかく作っプレイリスト消え購入楽曲ダウンロード出来再生出来する出来れプレイリスト元通り,
338,380,ぺぺ,2018年11月15日,1,投票する試しプラン加入せる横暴会社透け見えるクソアプリ,
339,381,Googleユーザー,2019年4月1日,3,有名入っあるユーザー望ん定期アンケートするリクエスト受け付け,
340,382,ディルGJ部見習い,2018年9月13日,1,LISMOつけGALAXY使っデフォルトタスクキラー引っ掛かっ再生画面消える音楽アプリ消えうたパス問題思う,
341,383,Googleユーザー,2018年10月28日,2,マイプレイリスト消え不具合非常困りアプリ使用事態??,
342,384,月うさぎしゃん,2018年9月20日,5,好きアーティスト聴きある好き一部アーティスト聞き少ない!!増やし,
343,385,Googleユーザー,2018年11月9日,2,音楽聴い止まっ流れなっ終わっ行か,
344,386,ゆきの,2018年11月12日,4,よくマイミュージックとまる修正仕方わからお手上げ状態,
345,387,坂田光浩,2018年12月4日,3,面白かっ,
346,388,かわのなみ,2019年3月26日,5,上手く取れる,
347,389,ゆり子川邉,2018年10月6日,4,使いづつ良くなっ実感シャッフル再生順番再生切り替えわから...いつも飽き,
348,390,Hitomi Sasamoto,2018年11月11日,4,いつの間にかお気に入り消え聴き付け再生お気に入り外さ,
349,391,長沢剛志,2018年10月5日,1,読み込む時間かかる思う遅いアップデートアップデート騒ぐ割り改善ウンザリする,
350,392,Googleユーザー,2018年10月16日,2,ビデオ再生できうたうた設定なり,
351,393,遠田豊和,2019年4月20日,1,なにやっウィジェットmusicLISMO!)再生出来る重たいうたパスアプリ無効してやっ,
352,394,Googleユーザー,2019年2月10日,1,LISMO戻し,
353,395,月上月下,2018年11月4日,1,うたパスアンインストールLISMO残す方法教え使い勝手悪く本当に困っお願い,
354,396,小暮ヨシエ,2018年9月18日,1,勝手立ち上がっざったバッテリー喰う要らアンインストールできざった,
355,397,Googleユーザー,2019年3月20日,5,音楽好き,
356,398,田中浩司,2019年1月18日,1,アップデード出来,
357,399,大久保美香,2018年12月18日,2,使い壊れる欲しい無い,
358,400,C Yachi,2018年11月1日,3,リスモ使っ保存消す詐欺音楽携帯会社変え四半世紀1210120あり,
359,401,大建悠樹,2018年10月6日,4,ホーム押しスマ消しする音楽止まっそれなけれ満足,
360,402,jamboo姉ちゃん,2018年9月25日,3,本人歌っ歌い手別人表記不自然ない懐かしい完璧記憶違和感感じ仕方ない,
361,403,西條彩都,2019年2月4日,3,リピートでき,
362,404,Hiromi Nakamura,2018年10月6日,2,複数保存れる事態繰り返さ使い勝手悪い音楽多様好み,
363,405,Sフリケイド,2018年10月3日,4,音質良いマニアック増え,
364,406,さすらいの哨戒天狗,2018年10月27日,1,適当組まプレイリスト上限60保存スペースフル再生でき,
365,407,三出井,2018年9月26日,1,削除更新通知ゾンビ押し寄せるスパム迷惑メールレベル,
366,408,Harujio 1299,2018年11月7日,2,消えプレイリスト消え連続再生出来なっ最悪早急改善お願い,
